
country, date, income, users, orders, complaints
United Arab Emirates,2019-10-14,414,69,48,5
United Arab Emirates,2019-10-15,1028,66,14,2
United Arab Emirates,2019-10-16,393,63,42,3
United Arab Emirates,2019-10-17,714,43,8,5
United Arab Emirates,2019-10-18,447,76,16,5
United Arab Emirates,2019-10-19,1863,62,32,1
United Arab Emirates,2019-10-20,210,72,25,1
United Arab Emirates,2019-10-21,1848,52,24,4
United Arab Emirates,2019-10-22,2980,78,46,2
United Arab Emirates,2019-10-23,2233,41,5,0
United Arab Emirates,2019-10-24,2121,52,12,2
United Arab Emirates,2019-10-25,2627,71,15,3
United Arab Emirates,2019-10-26,2514,43,37,4
United Arab Emirates,2019-10-27,1698,49,27,2
United Arab Emirates,2019-10-28,1745,34,27,0
United Arab Emirates,2019-10-29,577,43,48,5
United Arab Emirates,2019-10-30,2611,14,29,1
United Arab Emirates,2019-10-31,683,9,23,5
United Arab Emirates,2019-11-01,2624,33,28,3
United Arab Emirates,2019-11-02,286,62,38,5
United Arab Emirates,2019-11-03,2891,31,14,3
United Arab Emirates,2019-11-04,758,8,40,3
United Arab Emirates,2019-11-05,2637,7,29,4
United Arab Emirates,2019-11-06,2355,37,1,0
United Arab Emirates,2019-11-07,1212,41,35,1
United Arab Emirates,2019-11-08,193,33,22,2
United Arab Emirates,2019-11-09,1790,12,41,5
United Arab Emirates,2019-11-10,63,55,14,3
United Arab Emirates,2019-11-11,1729,56,50,3
United Arab Emirates,2019-11-12,761,30,8,4
United Arab Emirates,2019-11-13,1372,56,48,5
United Arab Emirates,2019-11-14,1400,1,8,0
United Arab Emirates,2019-11-15,1964,25,50,2
United Arab Emirates,2019-11-16,1884,70,10,5
United Arab Emirates,2019-11-17,1495,5,26,3
United Arab Emirates,2019-11-18,2168,60,2,2
United Arab Emirates,2019-11-19,821,70,15,1
United Arab Emirates,2019-11-20,604,64,47,0
United Arab Emirates,2019-11-21,2300,66,26,2
United Arab Emirates,2019-11-22,1192,57,2,0
United Arab Emirates,2019-11-23,817,74,9,5
United Arab Emirates,2019-11-24,2690,70,37,4
United Arab Emirates,2019-11-25,2870,53,33,4
United Arab Emirates,2019-11-26,2949,80,8,5
United Arab Emirates,2019-11-27,767,27,16,3
United Arab Emirates,2019-11-28,2575,44,26,0
United Arab Emirates,2019-11-29,1393,79,43,5
United Arab Emirates,2019-11-30,1633,2,50,5
United Arab Emirates,2019-12-01,184,50,32,0
United Arab Emirates,2019-12-02,716,3,12,1
United Arab Emirates,2019-12-03,1597,69,6,3
United Arab Emirates,2019-12-04,2318,64,50,3
United Arab Emirates,2019-12-05,1551,9,5,0
United Arab Emirates,2019-12-06,2403,9,15,1
United Arab Emirates,2019-12-07,228,71,49,5
United Arab Emirates,2019-12-08,1056,56,30,1
United Arab Emirates,2019-12-09,1121,18,40,2
United Arab Emirates,2019-12-10,2780,75,7,0
United Arab Emirates,2019-12-11,2206,11,4,3
United Arab Emirates,2019-12-12,1364,6,40,4
United Arab Emirates,2019-12-13,2180,59,15,3
United Arab Emirates,2019-12-14,1497,20,36,0
United Arab Emirates,2019-12-15,469,77,14,2
United Arab Emirates,2019-12-16,2661,21,13,4
United Arab Emirates,2019-12-17,509,45,19,0
United Arab Emirates,2019-12-18,1215,16,25,5
United Arab Emirates,2019-12-19,701,40,14,4
United Arab Emirates,2019-12-20,22,38,50,1
United Arab Emirates,2019-12-21,911,55,3,5
United Arab Emirates,2019-12-22,2143,51,40,4
United Arab Emirates,2019-12-23,284,6,8,5
United Arab Emirates,2019-12-24,1078,1,31,5
United Arab Emirates,2019-12-25,1603,0,19,5
United Arab Emirates,2019-12-26,765,74,32,3
United Arab Emirates,2019-12-27,988,70,26,2
United Arab Emirates,2019-12-28,801,13,26,3
United Arab Emirates,2019-12-29,2824,46,21,1
United Arab Emirates,2019-12-30,443,57,12,4
United Arab Emirates,2019-12-31,2261,80,40,2
United Arab Emirates,2020-01-01,1708,68,38,5
United Arab Emirates,2020-01-02,802,2,23,2
United Arab Emirates,2020-01-03,2957,62,19,1
United Arab Emirates,2020-01-04,2091,4,8,1
United Arab Emirates,2020-01-05,2654,35,16,2
United Arab Emirates,2020-01-06,947,23,11,0
United Arab Emirates,2020-01-07,2508,14,24,5
United Arab Emirates,2020-01-08,1949,24,37,2
United Arab Emirates,2020-01-09,1166,53,20,0
United Arab Emirates,2020-01-10,650,46,3,5
United Arab Emirates,2020-01-11,1314,34,41,3
United Arab Emirates,2020-01-12,707,23,1,5
United Arab Emirates,2020-01-13,2042,77,45,2
United Arab Emirates,2020-01-14,2710,0,26,1
United Arab Emirates,2020-01-15,911,79,6,0
United Arab Emirates,2020-01-16,410,64,18,4
United Arab Emirates,2020-01-17,2727,50,3,5
United Arab Emirates,2020-01-18,2172,12,11,5
United Arab Emirates,2020-01-19,2654,62,50,2
United Arab Emirates,2020-01-20,1938,35,38,1
United Arab Emirates,2020-01-21,2231,70,20,2
United Arab Emirates,2020-01-22,1220,25,33,1
United Arab Emirates,2020-01-23,38,16,13,2
United Arab Emirates,2020-01-24,1388,66,48,3
United Arab Emirates,2020-01-25,1546,30,3,0
United Arab Emirates,2020-01-26,499,57,24,4
United Arab Emirates,2020-01-27,108,12,9,0
United Arab Emirates,2020-01-28,878,74,1,0
United Arab Emirates,2020-01-29,1068,58,47,4
United Arab Emirates,2020-01-30,1302,37,16,0
United Arab Emirates,2020-01-31,2640,74,43,5
United Arab Emirates,2020-02-01,1616,48,30,5
United Arab Emirates,2020-02-02,2882,2,19,0
United Arab Emirates,2020-02-03,324,69,6,4
United Arab Emirates,2020-02-04,2616,2,28,0
United Arab Emirates,2020-02-05,294,38,6,1
United Arab Emirates,2020-02-06,1781,52,28,2
United Arab Emirates,2020-02-07,2200,66,0,5
United Arab Emirates,2020-02-08,2653,52,13,0
United Arab Emirates,2020-02-09,896,40,5,5
United Arab Emirates,2020-02-10,1596,59,47,5
United Arab Emirates,2020-02-11,1639,25,3,4
United Arab Emirates,2020-02-12,478,50,1,2
United Arab Emirates,2020-02-13,1423,64,35,3
United Arab Emirates,2020-02-14,517,7,46,4
United Arab Emirates,2020-02-15,155,52,29,5
United Arab Emirates,2020-02-16,1915,59,19,2
United Arab Emirates,2020-02-17,1926,65,1,0
United Arab Emirates,2020-02-18,1734,8,9,4
United Arab Emirates,2020-02-19,747,71,18,1
United Arab Emirates,2020-02-20,429,73,10,1
United Arab Emirates,2020-02-21,2306,20,44,5
United Arab Emirates,2020-02-22,432,47,38,0
United Arab Emirates,2020-02-23,2145,15,30,5
United Arab Emirates,2020-02-24,1476,6,49,5
United Arab Emirates,2020-02-25,2327,50,13,3
United Arab Emirates,2020-02-26,1818,40,17,0
United Arab Emirates,2020-02-27,1770,24,3,5
United Arab Emirates,2020-02-28,580,69,45,2
United Arab Emirates,2020-02-29,1820,22,28,2
United Arab Emirates,2020-03-01,1374,0,39,2
United Arab Emirates,2020-03-02,1704,78,2,2
United Arab Emirates,2020-03-03,2705,33,6,0
United Arab Emirates,2020-03-04,1522,21,48,1
United Arab Emirates,2020-03-05,792,17,49,5
United Arab Emirates,2020-03-06,1951,25,7,3
United Arab Emirates,2020-03-07,2597,5,24,5
United Arab Emirates,2020-03-08,949,13,48,2
United Arab Emirates,2020-03-09,244,50,25,1
United Arab Emirates,2020-03-10,1529,18,24,2
United Arab Emirates,2020-03-11,1173,28,15,1
United Arab Emirates,2020-03-12,1521,19,16,0
United Arab Emirates,2020-03-13,205,57,2,1
United Arab Emirates,2020-03-14,2319,43,45,0
United Arab Emirates,2020-03-15,2011,45,49,5
United Arab Emirates,2020-03-16,697,7,25,2
United Arab Emirates,2020-03-17,526,71,26,5
United Arab Emirates,2020-03-18,1422,3,37,5
United Arab Emirates,2020-03-19,2135,75,47,3
United Arab Emirates,2020-03-20,1742,55,5,0
United Arab Emirates,2020-03-21,338,38,2,0
United Arab Emirates,2020-03-22,2296,41,44,3
United Arab Emirates,2020-03-23,659,41,44,1
United Arab Emirates,2020-03-24,99,62,28,4
United Arab Emirates,2020-03-25,2645,0,46,4
United Arab Emirates,2020-03-26,899,9,49,4
United Arab Emirates,2020-03-27,2903,52,41,1
United Arab Emirates,2020-03-28,483,10,20,1
United Arab Emirates,2020-03-29,656,6,14,0
United Arab Emirates,2020-03-30,1696,56,44,4
United Arab Emirates,2020-03-31,1430,18,45,2
United Arab Emirates,2020-04-01,181,35,41,3
United Arab Emirates,2020-04-02,1163,22,45,5
United Arab Emirates,2020-04-03,866,21,7,4
United Arab Emirates,2020-04-04,2739,15,26,0
United Arab Emirates,2020-04-05,949,74,11,0
United Arab Emirates,2020-04-06,1059,26,42,5
United Arab Emirates,2020-04-07,1179,26,26,1
United Arab Emirates,2020-04-08,2003,24,24,5
United Arab Emirates,2020-04-09,2584,18,3,3
United Arab Emirates,2020-04-10,1100,3,36,2
United Arab Emirates,2020-04-11,290,62,0,5
United Arab Emirates,2020-04-12,447,35,10,0
United Arab Emirates,2020-04-13,2594,15,13,4
United Arab Emirates,2020-04-14,666,58,31,3
United Arab Emirates,2020-04-15,2067,61,30,0
United Arab Emirates,2020-04-16,2823,53,33,0
United Arab Emirates,2020-04-17,326,21,44,0
United Arab Emirates,2020-04-18,1964,4,34,0
United Arab Emirates,2020-04-19,113,64,21,4
United Arab Emirates,2020-04-20,886,8,18,4
United Arab Emirates,2020-04-21,758,64,45,5
United Arab Emirates,2020-04-22,975,6,35,1
United Arab Emirates,2020-04-23,2938,18,4,3
United Arab Emirates,2020-04-24,283,34,6,1
United Arab Emirates,2020-04-25,1897,15,23,3
United Arab Emirates,2020-04-26,95,72,33,3
United Arab Emirates,2020-04-27,2411,22,25,1
United Arab Emirates,2020-04-28,2481,9,36,4
United Arab Emirates,2020-04-29,344,24,19,1
United Arab Emirates,2020-04-30,778,14,50,2
United Arab Emirates,2020-05-01,636,7,49,2
United Arab Emirates,2020-05-02,1964,20,43,1
United Arab Emirates,2020-05-03,2771,55,23,5
United Arab Emirates,2020-05-04,856,78,13,3
United Arab Emirates,2020-05-05,1582,10,47,2
United Arab Emirates,2020-05-06,1147,54,0,2
United Arab Emirates,2020-05-07,2315,37,49,3
United Arab Emirates,2020-05-08,1286,47,25,4
United Arab Emirates,2020-05-09,2988,26,5,3
United Arab Emirates,2020-05-10,2052,78,16,4
United Arab Emirates,2020-05-11,1643,32,23,0
United Arab Emirates,2020-05-12,1339,37,6,0
United Arab Emirates,2020-05-13,2097,25,22,2
United Arab Emirates,2020-05-14,2475,27,4,1
United Arab Emirates,2020-05-15,801,52,31,2
United Arab Emirates,2020-05-16,2178,23,7,3
United Arab Emirates,2020-05-17,2636,73,33,4
United Arab Emirates,2020-05-18,2518,43,9,1
United Arab Emirates,2020-05-19,1516,27,39,2
United Arab Emirates,2020-05-20,1965,37,26,5
United Arab Emirates,2020-05-21,2465,43,49,5
Switzerland,2017-01-22,2418,53,38,0
Switzerland,2017-01-23,191,55,49,5
Switzerland,2017-01-24,802,26,21,2
Switzerland,2017-01-25,808,54,5,1
Switzerland,2017-01-26,2382,50,40,0
Switzerland,2017-01-27,1025,21,22,1
Switzerland,2017-01-28,274,26,16,0
Switzerland,2017-01-29,900,32,3,4
Switzerland,2017-01-30,2146,41,18,0
Switzerland,2017-01-31,2201,19,8,4
Switzerland,2017-02-01,1424,36,5,2
Switzerland,2017-02-02,1419,28,46,1
Switzerland,2017-02-03,475,0,33,1
Switzerland,2017-02-04,510,67,48,1
Switzerland,2017-02-05,1420,55,16,3
Switzerland,2017-02-06,353,18,9,0
Switzerland,2017-02-07,359,33,2,3
Switzerland,2017-02-08,454,74,10,2
Switzerland,2017-02-09,1791,48,8,4
Switzerland,2017-02-10,2141,4,14,4
Switzerland,2017-02-11,1959,56,28,3
Switzerland,2017-02-12,1704,74,21,3
Switzerland,2017-02-13,72,24,1,3
Switzerland,2017-02-14,2268,37,12,4
Switzerland,2017-02-15,278,62,9,2
Switzerland,2017-02-16,2951,72,11,2
Switzerland,2017-02-17,805,78,43,2
Switzerland,2017-02-18,2009,25,3,0
Switzerland,2017-02-19,350,67,25,5
Switzerland,2017-02-20,535,11,11,1
Switzerland,2017-02-21,1580,54,28,3
Switzerland,2017-02-22,2297,79,50,4
Switzerland,2017-02-23,2343,2,33,5
Switzerland,2017-02-24,780,66,5,1
Switzerland,2017-02-25,225,51,25,1
Switzerland,2017-02-26,1564,78,16,1
Switzerland,2017-02-27,2981,61,13,1
Switzerland,2017-02-28,578,65,19,4
Switzerland,2017-03-01,2891,1,34,2
Switzerland,2017-03-02,2556,8,42,3
Switzerland,2017-03-03,1243,47,23,3
Switzerland,2017-03-04,2138,29,23,5
Switzerland,2017-03-05,1035,77,5,2
Switzerland,2017-03-06,1685,9,10,4
Switzerland,2017-03-07,371,68,0,0
Switzerland,2017-03-08,2809,46,9,3
Switzerland,2017-03-09,2283,36,44,3
Switzerland,2017-03-10,942,68,9,0
Switzerland,2017-03-11,2668,4,37,0
Switzerland,2017-03-12,1400,3,27,2
Switzerland,2017-03-13,855,10,39,2
Switzerland,2017-03-14,940,60,33,0
Switzerland,2017-03-15,150,49,44,5
Switzerland,2017-03-16,2241,15,4,4
Switzerland,2017-03-17,2253,45,50,0
Switzerland,2017-03-18,2530,21,21,5
Switzerland,2017-03-19,1125,37,12,1
Switzerland,2017-03-20,1153,67,16,0
Switzerland,2017-03-21,1599,55,3,2
Switzerland,2017-03-22,750,73,39,0
Switzerland,2017-03-23,811,74,43,1
Switzerland,2017-03-24,2750,24,29,1
Switzerland,2017-03-25,1955,60,22,0
Switzerland,2017-03-26,803,60,14,1
Switzerland,2017-03-27,1066,46,45,0
Switzerland,2017-03-28,2152,26,23,3
Switzerland,2017-03-29,579,30,11,2
Switzerland,2017-03-30,809,61,14,5
Switzerland,2017-03-31,1341,11,40,4
Switzerland,2017-04-01,580,20,26,2
Switzerland,2017-04-02,2837,36,35,5
Switzerland,2017-04-03,2440,14,8,3
Switzerland,2017-04-04,1819,5,45,4
Switzerland,2017-04-05,1010,63,40,0
Switzerland,2017-04-06,799,0,12,2
Switzerland,2017-04-07,1842,79,46,3
Switzerland,2017-04-08,579,8,50,4
Switzerland,2017-04-09,592,69,11,1
Switzerland,2017-04-10,2628,33,28,5
Switzerland,2017-04-11,1174,26,11,1
Switzerland,2017-04-12,500,42,12,5
Switzerland,2017-04-13,2301,28,13,3
Switzerland,2017-04-14,1948,52,42,0
Switzerland,2017-04-15,1685,41,16,3
Switzerland,2017-04-16,1527,30,47,2
Switzerland,2017-04-17,2633,22,37,0
Switzerland,2017-04-18,1953,62,44,2
Switzerland,2017-04-19,2814,64,42,1
Switzerland,2017-04-20,2927,57,2,5
Switzerland,2017-04-21,1155,56,48,1
Switzerland,2017-04-22,602,18,34,1
Switzerland,2017-04-23,546,9,24,5
Switzerland,2017-04-24,1335,8,21,2
Switzerland,2017-04-25,311,78,22,4
Switzerland,2017-04-26,441,1,41,5
Switzerland,2017-04-27,955,63,37,5
Switzerland,2017-04-28,1585,72,39,1
Switzerland,2017-04-29,449,19,9,3
Switzerland,2017-04-30,752,49,2,2
Switzerland,2017-05-01,336,55,14,4
Switzerland,2017-05-02,415,50,18,1
Switzerland,2017-05-03,779,36,36,1
Switzerland,2017-05-04,1499,61,27,3
Switzerland,2017-05-05,917,71,20,1
Switzerland,2017-05-06,2529,66,3,2
Switzerland,2017-05-07,2676,10,28,4
Switzerland,2017-05-08,2998,75,44,2
Switzerland,2017-05-09,730,53,19,2
Switzerland,2017-05-10,2288,60,33,4
Switzerland,2017-05-11,334,80,25,3
Switzerland,2017-05-12,292,16,36,3
Switzerland,2017-05-13,251,23,18,4
Switzerland,2017-05-14,2655,22,25,1
Switzerland,2017-05-15,18,6,29,5
Switzerland,2017-05-16,2577,17,36,1
Switzerland,2017-05-17,433,33,38,1
Switzerland,2017-05-18,1571,46,50,5
Switzerland,2017-05-19,2792,58,5,5
Switzerland,2017-05-20,2653,24,21,1
Switzerland,2017-05-21,2742,74,20,2
Switzerland,2017-05-22,1273,80,45,4
Switzerland,2017-05-23,655,43,31,5
Switzerland,2017-05-24,1425,27,6,2
Switzerland,2017-05-25,2072,36,7,5
Switzerland,2017-05-26,853,66,41,2
Switzerland,2017-05-27,1933,10,22,1
Switzerland,2017-05-28,2990,23,11,1
Switzerland,2017-05-29,2547,28,1,0
Switzerland,2017-05-30,459,46,4,5
Switzerland,2017-05-31,1047,41,31,5
Switzerland,2017-06-01,117,4,43,2
Switzerland,2017-06-02,1662,7,28,1
Switzerland,2017-06-03,2629,2,24,5
Switzerland,2017-06-04,1254,66,29,2
Switzerland,2017-06-05,2665,8,48,2
Switzerland,2017-06-06,2680,73,42,2
Switzerland,2017-06-07,2941,51,47,2
Switzerland,2017-06-08,1558,16,20,1
Switzerland,2017-06-09,1156,21,14,3
Switzerland,2017-06-10,2953,38,31,2
Switzerland,2017-06-11,988,75,33,2
Switzerland,2017-06-12,956,62,48,5
Switzerland,2017-06-13,1898,9,29,3
Switzerland,2017-06-14,2615,71,25,3
Switzerland,2017-06-15,1142,23,15,1
Switzerland,2017-06-16,21,74,5,2
Switzerland,2017-06-17,1791,56,4,4
Switzerland,2017-06-18,106,63,8,1
Switzerland,2017-06-19,1545,56,17,2
Switzerland,2017-06-20,701,11,50,5
Switzerland,2017-06-21,907,45,4,5
Switzerland,2017-06-22,917,7,47,2
Switzerland,2017-06-23,1136,63,37,3
Switzerland,2017-06-24,1212,55,13,3
Switzerland,2017-06-25,828,28,2,5
Switzerland,2017-06-26,549,60,31,0
Switzerland,2017-06-27,1500,38,32,2
Switzerland,2017-06-28,1437,30,45,1
Switzerland,2017-06-29,514,75,35,5
Switzerland,2017-06-30,1199,2,21,2
Switzerland,2017-07-01,1396,14,47,1
Switzerland,2017-07-02,1905,70,49,2
Switzerland,2017-07-03,2884,39,42,2
Switzerland,2017-07-04,2994,41,33,0
Switzerland,2017-07-05,2099,0,41,4
Switzerland,2017-07-06,1936,50,26,1
Switzerland,2017-07-07,599,74,26,5
Switzerland,2017-07-08,2785,0,20,0
Switzerland,2017-07-09,525,18,1,5
Switzerland,2017-07-10,445,28,5,1
Switzerland,2017-07-11,673,22,0,2
Switzerland,2017-07-12,1068,69,6,0
Switzerland,2017-07-13,2207,65,31,0
Switzerland,2017-07-14,458,1,11,4
Switzerland,2017-07-15,1085,7,21,0
Switzerland,2017-07-16,2821,39,15,5
Switzerland,2017-07-17,1021,61,2,0
Switzerland,2017-07-18,2383,53,36,1
Switzerland,2017-07-19,1190,34,23,5
Switzerland,2017-07-20,2761,71,50,4
Switzerland,2017-07-21,2798,42,14,5
Switzerland,2017-07-22,1407,2,13,3
Switzerland,2017-07-23,724,23,37,0
Switzerland,2017-07-24,582,45,35,4
Switzerland,2017-07-25,2818,10,34,3
Switzerland,2017-07-26,1005,19,19,2
Switzerland,2017-07-27,639,23,46,5
Switzerland,2017-07-28,1792,67,29,0
Switzerland,2017-07-29,499,65,17,3
Switzerland,2017-07-30,1529,74,23,2
Switzerland,2017-07-31,1265,71,34,2
Switzerland,2017-08-01,806,10,42,1
Switzerland,2017-08-02,808,55,34,5
Switzerland,2017-08-03,2163,76,24,1
Switzerland,2017-08-04,1204,35,37,5
Switzerland,2017-08-05,2564,33,33,1
Switzerland,2017-08-06,180,68,37,1
Switzerland,2017-08-07,822,0,43,0
Switzerland,2017-08-08,2458,49,45,1
Switzerland,2017-08-09,1589,54,24,5
Switzerland,2017-08-10,2613,60,26,5
Switzerland,2017-08-11,812,54,40,0
Switzerland,2017-08-12,65,39,26,5
Switzerland,2017-08-13,267,45,47,2
Switzerland,2017-08-14,26,38,17,2
Switzerland,2017-08-15,1614,31,28,3
Switzerland,2017-08-16,1634,37,24,0
Switzerland,2017-08-17,2598,20,0,3
Switzerland,2017-08-18,2798,38,48,4
Switzerland,2017-08-19,1274,32,30,3
Switzerland,2017-08-20,1787,0,39,0
Switzerland,2017-08-21,240,21,49,1
Switzerland,2017-08-22,1520,54,3,0
Switzerland,2017-08-23,46,23,4,5
Switzerland,2017-08-24,1131,20,36,2
Switzerland,2017-08-25,424,76,25,1
Switzerland,2017-08-26,2464,78,0,1
Switzerland,2017-08-27,2018,4,15,4
Switzerland,2017-08-28,2769,65,48,5
Switzerland,2017-08-29,711,71,44,3
Switzerland,2017-08-30,1284,56,10,5
Switzerland,2017-08-31,559,0,49,3
Switzerland,2017-09-01,526,14,12,0
Switzerland,2017-09-02,1842,42,19,0
Switzerland,2017-09-03,1105,76,48,3
Switzerland,2017-09-04,1750,13,24,0
Switzerland,2017-09-05,880,18,30,2
Switzerland,2017-09-06,2594,15,21,0
Switzerland,2017-09-07,1378,71,34,5
Switzerland,2017-09-08,1495,29,49,1
Switzerland,2017-09-09,1723,52,36,1
Switzerland,2017-09-10,162,49,3,2
Switzerland,2017-09-11,1398,42,27,2
Switzerland,2017-09-12,573,72,50,2
Switzerland,2017-09-13,2539,27,36,0
Switzerland,2017-09-14,2630,26,38,5
Switzerland,2017-09-15,906,30,2,3
Switzerland,2017-09-16,1396,70,33,1
Switzerland,2017-09-17,60,64,20,1
Switzerland,2017-09-18,2008,1,31,2
Switzerland,2017-09-19,994,5,10,1
Switzerland,2017-09-20,2786,20,26,3
Switzerland,2017-09-21,2331,57,47,2
Switzerland,2017-09-22,101,64,0,2
Switzerland,2017-09-23,284,7,48,4
Switzerland,2017-09-24,714,47,2,3
Switzerland,2017-09-25,1129,36,21,0
Switzerland,2017-09-26,256,67,17,0
Switzerland,2017-09-27,2077,73,39,2
Switzerland,2017-09-28,1677,9,37,2
Switzerland,2017-09-29,1767,28,44,1
Switzerland,2017-09-30,611,24,22,4
Switzerland,2017-10-01,1326,0,15,1
Switzerland,2017-10-02,578,49,13,4
Switzerland,2017-10-03,1392,6,19,0
Switzerland,2017-10-04,726,68,33,5
Switzerland,2017-10-05,1500,71,46,1
Switzerland,2017-10-06,2798,18,6,2
Switzerland,2017-10-07,798,65,48,4
Switzerland,2017-10-08,1875,33,3,5
Switzerland,2017-10-09,2051,9,0,3
Switzerland,2017-10-10,1603,35,28,4
Switzerland,2017-10-11,186,37,23,5
Switzerland,2017-10-12,2265,3,5,3
Switzerland,2017-10-13,34,22,45,4
Switzerland,2017-10-14,1498,28,41,2
Switzerland,2017-10-15,1509,27,26,1
Switzerland,2017-10-16,212,33,11,0
Switzerland,2017-10-17,714,72,47,0
Switzerland,2017-10-18,2720,67,23,1
Switzerland,2017-10-19,344,67,14,0
Switzerland,2017-10-20,829,73,25,5
Switzerland,2017-10-21,600,3,48,3
Switzerland,2017-10-22,175,27,3,4
Switzerland,2017-10-23,2552,26,39,3
Switzerland,2017-10-24,1804,18,36,3
Switzerland,2017-10-25,402,15,31,2
Switzerland,2017-10-26,2287,58,20,4
Switzerland,2017-10-27,2303,30,32,3
Switzerland,2017-10-28,605,65,4,2
Switzerland,2017-10-29,664,18,15,2
Switzerland,2017-10-30,1398,8,26,4
Switzerland,2017-10-31,1905,3,2,2
Switzerland,2017-11-01,2480,44,38,1
Switzerland,2017-11-02,2938,12,13,1
Switzerland,2017-11-03,1416,74,47,4
Switzerland,2017-11-04,3000,16,22,4
Switzerland,2017-11-05,433,77,30,1
Switzerland,2017-11-06,2969,10,8,3
Switzerland,2017-11-07,2954,21,46,2
Switzerland,2017-11-08,2655,46,4,1
Switzerland,2017-11-09,1581,32,22,1
Switzerland,2017-11-10,1650,30,16,2
Switzerland,2017-11-11,714,44,36,2
Switzerland,2017-11-12,514,40,42,0
Switzerland,2017-11-13,1814,54,17,3
Switzerland,2017-11-14,416,43,50,3
Switzerland,2017-11-15,1867,62,49,1
Switzerland,2017-11-16,356,17,1,0
Switzerland,2017-11-17,76,57,39,2
Switzerland,2017-11-18,2791,71,0,0
Switzerland,2017-11-19,1668,9,49,4
Switzerland,2017-11-20,1045,26,45,3
Switzerland,2017-11-21,2715,4,50,0
Switzerland,2017-11-22,1813,71,48,3
Switzerland,2017-11-23,156,37,37,4
Switzerland,2017-11-24,67,22,32,3
Switzerland,2017-11-25,1571,53,50,0
Switzerland,2017-11-26,2287,38,44,5
Switzerland,2017-11-27,2651,68,30,5
Switzerland,2017-11-28,612,74,28,2
Switzerland,2017-11-29,2951,54,19,5
Switzerland,2017-11-30,1720,16,38,2
Switzerland,2017-12-01,304,35,13,2
Switzerland,2017-12-02,949,34,4,0
Switzerland,2017-12-03,2502,72,9,0
Switzerland,2017-12-04,1901,45,39,5
Switzerland,2017-12-05,1533,33,35,2
Switzerland,2017-12-06,1748,80,33,5
Switzerland,2017-12-07,2205,77,30,3
Switzerland,2017-12-08,774,23,31,5
Switzerland,2017-12-09,963,39,36,1
Switzerland,2017-12-10,225,68,0,5
Switzerland,2017-12-11,763,73,12,0
Switzerland,2017-12-12,1358,28,7,3
Switzerland,2017-12-13,2682,30,13,0
Switzerland,2017-12-14,2324,17,41,3
Switzerland,2017-12-15,667,37,18,4
Switzerland,2017-12-16,1803,54,15,2
Switzerland,2017-12-17,2116,23,11,0
Switzerland,2017-12-18,959,78,18,5
Switzerland,2017-12-19,492,10,11,4
Switzerland,2017-12-20,1461,10,28,3
Switzerland,2017-12-21,1499,70,40,4
Switzerland,2017-12-22,2191,36,9,0
Switzerland,2017-12-23,1499,46,7,5
Switzerland,2017-12-24,1900,79,38,3
Switzerland,2017-12-25,2928,40,26,2
Switzerland,2017-12-26,2393,48,15,3
Switzerland,2017-12-27,610,74,29,1
Switzerland,2017-12-28,2155,35,20,4
Switzerland,2017-12-29,551,44,24,5
Switzerland,2017-12-30,719,78,13,2
Switzerland,2017-12-31,1436,71,24,0
Switzerland,2018-01-01,1906,38,27,4
Switzerland,2018-01-02,2322,41,6,5
Switzerland,2018-01-03,2975,25,6,1
Switzerland,2018-01-04,238,66,3,1
Switzerland,2018-01-05,2934,25,50,0
Switzerland,2018-01-06,2915,52,18,1
Switzerland,2018-01-07,1171,57,24,5
Switzerland,2018-01-08,2881,50,29,1
Switzerland,2018-01-09,1006,60,30,3
Switzerland,2018-01-10,1609,25,20,2
Switzerland,2018-01-11,1074,21,31,4
Switzerland,2018-01-12,1650,47,3,0
Switzerland,2018-01-13,1691,80,39,4
Switzerland,2018-01-14,1765,55,34,5
Switzerland,2018-01-15,2413,60,19,4
Switzerland,2018-01-16,1490,45,9,2
Switzerland,2018-01-17,1013,66,16,2
